,종목명,현재가,전일비,등락률,액면가,거래량,시가총액,영업이익,PER,ROA,시장
2518,프리엠스,10800.0,10.0,+0.09%,500.0,10815.0,648.0,7.0,56.25,2.1,KOSDAQ
2519,브릿지바이오테라퓨틱스,2995.0,170.0,-5.37%,500.0,60787.0,648.0,-435.0,-2.05,-77.14,KOSDAQ
2520,큐캐피탈,362.0,0.0,0.00%,500.0,239710.0,645.0,-42.0,-30.17,-4.7,KOSDAQ
2524,플레이위드,7360.0,410.0,+5.90%,500.0,87931.0,645.0,-72.0,-9.15,-4.4,KOSDAQ
2525,링네트,4195.0,45.0,-1.06%,500.0,14461.0,644.0,109.0,5.76,6.9,KOSDAQ
2526,아이진,2975.0,15.0,-0.50%,500.0,46372.0,639.0,-241.0,-2.68,-28.58,KOSDAQ
2527,조아제약,2060.0,5.0,-0.24%,500.0,75084.0,638.0,-5.0,-93.64,0.62,KOSDAQ
2528,비트나인,6110.0,160.0,-2.55%,500.0,80036.0,638.0,16.0,-4.82,-0.99,KOSDAQ
2533,메가엠디,2715.0,65.0,-2.34%,500.0,4516660.0,636.0,20.0,-11.46,2.03,KOSDAQ
2534,위세아이텍,8590.0,160.0,-1.83%,500.0,43381.0,634.0,13.0,-33.17,8.02,KOSDAQ
2535,씨엔알리서치,1155.0,25.0,-2.12%,100.0,77488.0,634.0,47.0,16.04,5.54,KOSDAQ
2536,뉴트리,6860.0,20.0,+0.29%,500.0,26555.0,631.0,45.0,-44.26,3.22,KOSDAQ
2537,나노씨엠에스,14520.0,100.0,-0.68%,500.0,19033.0,631.0,6.0,-19.67,0.4,KOSDAQ
2541,자비스,2050.0,55.0,-2.61%,100.0,243807.0,630.0,0.0,-12.2,0.91,KOSDAQ
2542,이니텍,3185.0,5.0,+0.16%,500.0,5979.0,630.0,-25.0,289.55,0.15,KOSDAQ
2543,SGC이테크건설,19360.0,140.0,-0.72%,5000.0,1213.0,628.0,332.0,-92.63,6.64,KOSDAQ
2544,한빛소프트,2520.0,15.0,-0.59%,500.0,58483.0,626.0,35.0,-8.94,7.29,KOSDAQ
2545,승일,10200.0,130.0,-1.26%,500.0,12732.0,625.0,13.0,-114.61,0.73,KOSDAQ
2549,루멘스,1300.0,14.0,-1.07%,500.0,112316.0,625.0,12.0,-33.33,9.92,KOSDAQ
2550,어스앤에어로스페이스,5950.0,0.0,0.00%,500.0,0.0,624.0,25.0,-3.74,2.5,KOSDAQ
2551,애머릿지,1604.0,103.0,-6.03%,1.0,256144.0,624.0,13.0,-6.52,1.86,KOSDAQ
2552,한독크린텍,7430.0,80.0,-1.07%,500.0,5632.0,624.0,51.0,13.97,8.61,KOSDAQ
2553,소프트센,589.0,12.0,-2.00%,200.0,920820.0,622.0,163.0,-98.17,10.35,KOSDAQ
2557,인포마크,3795.0,65.0,-1.68%,500.0,78782.0,622.0,-66.0,-6.72,-18.29,KOSDAQ
2558,일신바이오,1406.0,14.0,-0.99%,100.0,24359.0,622.0,51.0,14.65,6.64,KOSDAQ
2559,TKG애강,1199.0,20.0,-1.64%,500.0,32206.0,621.0,45.0,9.83,4.26,KOSDAQ
2560,제이엠티,3685.0,150.0,-3.91%,500.0,295007.0,617.0,200.0,2.09,22.34,KOSDAQ
2561,뷰티스킨,17440.0,520.0,-2.90%,500.0,24017.0,616.0,40.0,18.57,4.53,KOSDAQ
2565,원익큐브,1739.0,85.0,-4.66%,500.0,446722.0,616.0,43.0,13.69,3.03,KOSDAQ
2566,웨스트라이즈,2015.0,5.0,-0.25%,500.0,27634.0,616.0,-132.0,-4.28,-96.83,KOSDAQ
2567,대명소노시즌,609.0,4.0,-0.65%,500.0,88757.0,614.0,-185.0,-16.92,-10.2,KOSDAQ
2568,태양,7130.0,0.0,0.00%,500.0,4022.0,613.0,74.0,12.13,3.12,KOSDAQ
2569,대주산업,1730.0,1.0,-0.06%,500.0,87158.0,612.0,55.0,12.1,4.27,KOSDAQ
2573,티에스넥스젠,562.0,19.0,-3.27%,500.0,296840.0,611.0,-26.0,-14.41,-11.15,KOSDAQ
2574,효성오앤비,7190.0,10.0,+0.14%,500.0,21247.0,610.0,7.0,36.31,1.43,KOSDAQ
2575,한국팩키지,2045.0,5.0,-0.24%,500.0,21367.0,609.0,6.0,-10.33,-5.77,KOSDAQ
2576,화신정공,1674.0,8.0,+0.48%,100.0,52863.0,609.0,93.0,6.22,4.49,KOSDAQ
2577,코아시아씨엠,1342.0,0.0,0.00%,1000.0,17273.0,608.0,-44.0,-3.34,-2.69,KOSDAQ
2581,동국알앤에스,3305.0,40.0,-1.20%,1000.0,45424.0,608.0,42.0,330.5,3.01,KOSDAQ
2582,제일바이오,2080.0,0.0,0.00%,500.0,0.0,606.0,-15.0,-71.72,-4.65,KOSDAQ
2583,브레인즈컴퍼니,7350.0,80.0,-1.08%,500.0,19775.0,603.0,48.0,13.15,10.95,KOSDAQ
2584,한국가구,4020.0,10.0,-0.25%,100.0,13235.0,603.0,147.0,5.19,6.13,KOSDAQ
2585,케이엠,5120.0,285.0,+5.89%,500.0,3353741.0,603.0,69.0,39.69,4.22,KOSDAQ
2589,산돌,7770.0,10.0,-0.13%,500.0,12898.0,602.0,81.0,5.29,19.13,KOSDAQ
2590,네오크레마,7470.0,210.0,-2.73%,500.0,21442.0,602.0,14.0,-7.01,-1.2,KOSDAQ
2591,전진바이오팜,8060.0,320.0,-3.82%,500.0,118234.0,601.0,-32.0,-11.4,-14.78,KOSDAQ
2592,에이치시티,8380.0,30.0,-0.36%,500.0,6756.0,601.0,65.0,12.14,4.36,KOSDAQ
2593,넥스트아이,767.0,124.0,+19.28%,100.0,23185464.0,601.0,-47.0,-5.11,-2.96,KOSDAQ
2597,해성티피씨,5990.0,80.0,-1.32%,500.0,23620.0,600.0,-13.0,-88.09,-2.18,KOSDAQ
2598,EDGC,520.0,51.0,-8.93%,100.0,3430949.0,598.0,-95.0,-1.27,-15.76,KOSDAQ
2599,아이엠,6600.0,120.0,-1.79%,500.0,98956.0,598.0,-98.0,-6.61,-8.07,KOSDAQ
2600,파워넷,3060.0,40.0,-1.29%,1000.0,100415.0,597.0,57.0,17.49,1.11,KOSDAQ
2601,바른손,1694.0,34.0,-1.97%,1000.0,83286.0,595.0,-52.0,-2.73,-30.11,KOSDAQ
2605,압타머사이언스,3500.0,40.0,-1.13%,500.0,32836.0,594.0,-83.0,-5.81,-18.04,KOSDAQ
2606,한일화학,16900.0,300.0,-1.74%,500.0,8983.0,593.0,49.0,-10.89,2.51,KOSDAQ
2607,셀리드,4345.0,90.0,+2.12%,500.0,279606.0,591.0,-149.0,-2.21,-43.92,KOSDAQ
2609,CNT85,1250.0,15.0,-1.19%,500.0,13879.0,590.0,15.0,5.23,2.42,KOSDAQ
2614,엠브레인,3250.0,10.0,+0.31%,500.0,121156.0,593.0,47.0,18.47,8.98,KOSDAQ
2615,신도기연,3695.0,70.0,-1.86%,500.0,12473.0,589.0,-37.0,-29.8,-0.52,KOSDAQ
2616,제주맥주,1010.0,10.0,-0.98%,500.0,460959.0,588.0,-116.0,-2.07,-32.01,KOSDAQ
2617,씨유테크,3330.0,5.0,-0.15%,500.0,2497.0,588.0,46.0,195.88,2.72,KOSDAQ
2618,서암기계공업,4665.0,15.0,+0.32%,500.0,33248.0,588.0,16.0,40.57,2.93,KOSDAQ
2622,시지트로닉스,13040.0,340.0,+2.68%,500.0,55763.0,588.0,-48.0,-10.68,-15.49,KOSDAQ
2623,원바이오젠,1589.0,26.0,+1.66%,100.0,67285.0,587.0,52.0,13.47,8.5,KOSDAQ
2624,큐로컴,466.0,1.0,+0.22%,500.0,66256.0,587.0,-61.0,-4.76,-17.66,KOSDAQ
2625,큐리언트,4720.0,100.0,-2.07%,500.0,120521.0,586.0,-275.0,-2.98,-56.48,KOSDAQ
2626,팬젠,5480.0,0.0,0.00%,500.0,575.0,585.0,-46.0,-20.68,-14.05,KOSDAQ
2630,비씨월드제약,6570.0,70.0,-1.05%,200.0,11429.0,584.0,19.0,10.22,0.03,KOSDAQ
2631,프리시젼바이오,5030.0,10.0,-0.20%,500.0,10352.0,584.0,-45.0,-11.54,-11.86,KOSDAQ
2632,에이에프더블류,2875.0,70.0,-2.38%,500.0,27905.0,582.0,-40.0,-15.97,-4.86,KOSDAQ
2633,배럴,7380.0,10.0,+0.14%,500.0,9856.0,582.0,-43.0,26.08,-11.91,KOSDAQ
2634,지엔코,594.0,12.0,-1.98%,500.0,340086.0,582.0,-29.0,-10.42,-4.14,KOSDAQ
2638,바이오인프라,12130.0,160.0,-1.30%,500.0,18612.0,582.0,64.0,27.2,18.81,KOSDAQ
2639,멕아이씨에스,3625.0,540.0,+17.50%,500.0,9390470.0,582.0,-18.0,-4.04,-3.09,KOSDAQ
2640,ITX-AI,1284.0,0.0,0.00%,500.0,0.0,581.0,3.0,31.32,4.85,KOSDAQ
2641,에스에이티이엔지,2640.0,0.0,0.00%,100.0,10811.0,581.0,-2.0,-27.5,-0.34,KOSDAQ
2642,클라우드에어,946.0,9.0,-0.94%,1000.0,39571.0,581.0,-11.0,7.88,3.78,KOSDAQ
2646,아스트,1372.0,93.0,-6.35%,500.0,154871.0,580.0,-9.0,-0.67,-3.79,KOSDAQ
2648,코위버,5900.0,70.0,-1.17%,500.0,46811.0,578.0,3.0,-9.35,2.74,KOSDAQ
2649,썸에이지,415.0,16.0,-3.71%,100.0,509934.0,578.0,-165.0,-3.29,-43.29,KOSDAQ
2650,휴맥스홀딩스,4585.0,55.0,-1.19%,500.0,34477.0,577.0,-41.0,-3.29,-5.06,KOSDAQ
2654,에너토크,5910.0,200.0,-3.27%,500.0,72511.0,577.0,9.0,-39.93,1.47,KOSDAQ
2655,모아텍,4020.0,75.0,-1.83%,500.0,1377.0,576.0,-23.0,-121.82,-1.86,KOSDAQ
2656,에이프로젠 H&G,870.0,35.0,-3.87%,500.0,274911.0,576.0,-9.0,2.57,-2.55,KOSDAQ
2657,이노테라피,9040.0,20.0,+0.22%,500.0,14712.0,575.0,-46.0,-6.87,-19.05,KOSDAQ
2658,더블유에스아이,1912.0,7.0,-0.36%,100.0,79469.0,574.0,37.0,15.54,7.85,KOSDAQ
2662,아이크래프트,3930.0,15.0,-0.38%,500.0,173742.0,574.0,2.0,9.14,0.38,KOSDAQ
2663,SG,1207.0,23.0,+1.94%,100.0,93428.0,574.0,6.0,-3.66,1.14,KOSDAQ
2664,티엘아이,5800.0,0.0,0.00%,500.0,0.0,573.0,-66.0,-7.14,-11.62,KOSDAQ
2665,우원개발,3165.0,15.0,-0.47%,500.0,116824.0,572.0,6.0,37.68,2.31,KOSDAQ
2666,네오오토,7260.0,90.0,-1.22%,500.0,26944.0,572.0,80.0,5.35,5.21,KOSDAQ
2670,밸로프,1124.0,19.0,+1.72%,100.0,204050.0,572.0,33.0,140.5,6.55,KOSDAQ
2671,휴엠앤씨,1162.0,20.0,-1.69%,500.0,84781.0,570.0,18.0,9.68,1.81,KOSDAQ
2672,뉴인텍,1119.0,34.0,-2.95%,500.0,157404.0,570.0,-82.0,-3.41,-11.85,KOSDAQ
2673,플레이디,4440.0,65.0,-1.44%,500.0,9218.0,570.0,56.0,22.54,3.25,KOSDAQ
2674,와이엠,2970.0,0.0,0.00%,500.0,18258.0,569.0,46.0,30.62,1.77,KOSDAQ
2678,컬러레이,889.0,8.0,+0.91%,0.0,305450.0,569.0,110.0,4.32,4.58,KOSDAQ
2679,NHN벅스,3835.0,60.0,-1.54%,500.0,78430.0,569.0,21.0,-123.71,2.73,KOSDAQ
2682,티엔엔터테인먼트,2015.0,15.0,-0.74%,500.0,24227.0,565.0,33.0,4.43,-1.58,KOSDAQ
2686,아세아텍,2510.0,5.0,+0.20%,500.0,41990.0,565.0,119.0,5.42,5.95,KOSDAQ
2687,옵티시스,10010.0,160.0,-1.57%,500.0,17495.0,564.0,77.0,9.9,13.82,KOSDAQ
2688,누보,1684.0,16.0,-0.94%,100.0,118456.0,562.0,-33.0,-11.46,-6.19,KOSDAQ
2689,일지테크,4160.0,60.0,+1.46%,500.0,33532.0,562.0,6.0,5.29,-2.39,KOSDAQ
2690,진매트릭스,2750.0,20.0,+0.73%,500.0,47099.0,561.0,-15.0,-14.78,-22.71,KOSDAQ
2695,얼라인드,3900.0,5.0,+0.13%,500.0,152067.0,561.0,28.0,25.66,6.54,KOSDAQ
2696,대창스틸,2655.0,5.0,+0.19%,500.0,10763.0,560.0,51.0,7.67,24.7,KOSDAQ
2697,에스씨엠생명과학,2735.0,180.0,-6.17%,500.0,354786.0,560.0,-126.0,-1.92,-52.67,KOSDAQ
2698,세림B&G,1970.0,25.0,-1.25%,100.0,27546.0,559.0,27.0,16.84,4.9,KOSDAQ
2699,피엠티,5160.0,300.0,-5.49%,500.0,78432.0,558.0,-52.0,-10.36,-5.9,KOSDAQ
2703,바이옵트로,6750.0,390.0,+6.13%,500.0,223517.0,557.0,-5.0,-13.5,0.44,KOSDAQ
2704,쌍용정보통신,854.0,12.0,-1.39%,500.0,188518.0,556.0,97.0,3.26,6.13,KOSDAQ
2705,경남제약,1554.0,59.0,-3.66%,500.0,1262659.0,553.0,-34.0,-6.0,-5.03,KOSDAQ
2706,삼륭물산,3655.0,85.0,-2.27%,500.0,6248.0,553.0,-12.0,-39.3,-2.31,KOSDAQ
2707,와이즈버즈,1095.0,31.0,-2.75%,100.0,199181.0,553.0,26.0,136.88,3.34,KOSDAQ
2711,시티랩스,6690.0,120.0,+1.83%,500.0,12835.0,552.0,-61.0,2.78,-23.95,KOSDAQ
2713,세원물산,6580.0,40.0,-0.60%,500.0,5007.0,549.0,150.0,4.34,5.32,KOSDAQ
2714,오스템,1962.0,19.0,+0.98%,500.0,65485.0,549.0,-47.0,2.58,-6.86,KOSDAQ
2715,옴니시스템,890.0,6.0,-0.67%,500.0,258068.0,547.0,19.0,59.33,0.42,KOSDAQ
2719,미디어젠,11600.0,440.0,-3.65%,500.0,13571.0,543.0,-20.0,-9.85,-5.92,KOSDAQ
2720,동양파일,2715.0,45.0,-1.63%,500.0,22039.0,543.0,53.0,8.7,3.84,KOSDAQ
2721,이상네트웍스,5430.0,20.0,-0.37%,500.0,16563.0,543.0,133.0,6.12,7.49,KOSDAQ
2722,이즈미디어,2705.0,0.0,0.00%,500.0,0.0,543.0,-11.0,-3.74,-9.91,KOSDAQ
2723,백금T&A,3300.0,80.0,-2.37%,500.0,185078.0,542.0,153.0,5.63,10.13,KOSDAQ
2728,삼영엠텍,4155.0,10.0,-0.24%,500.0,11231.0,540.0,-32.0,92.33,-8.24,KOSDAQ
2729,코맥스,3395.0,35.0,+1.04%,500.0,253209.0,540.0,-51.0,-7.88,-4.93,KOSDAQ
2730,엘엠에스,6070.0,0.0,0.00%,500.0,11066.0,540.0,15.0,-6.24,0.12,KOSDAQ
2731,바이오로그디바이스,862.0,8.0,-0.92%,100.0,131605.0,540.0,4.0,-6.79,0.42,KOSDAQ
2735,한네트,4655.0,70.0,-1.48%,500.0,117541.0,538.0,25.0,21.06,4.04,KOSDAQ
2736,크린앤사이언스,8280.0,60.0,-0.72%,500.0,11202.0,538.0,-109.0,-3.76,-15.36,KOSDAQ
2737,이미지스,3460.0,680.0,+24.46%,500.0,11793942.0,538.0,16.0,-432.5,12.83,KOSDAQ
2738,스튜디오산타클로스,437.0,15.0,-3.32%,500.0,1147638.0,537.0,-39.0,-1.24,-28.1,KOSDAQ
2739,엔텔스,5240.0,200.0,-3.68%,500.0,263665.0,537.0,-4.0,-63.13,0.17,KOSDAQ
2743,드래곤플라이,773.0,2.0,+0.26%,500.0,12651408.0,536.0,-96.0,-3.45,-22.19,KOSDAQ
2744,위즈코프,805.0,4.0,-0.49%,500.0,63572.0,536.0,14.0,14.64,2.99,KOSDAQ
2745,TS인베스트먼트,1291.0,36.0,+2.87%,500.0,105629.0,535.0,116.0,29.34,8.61,KOSDAQ
2746,메디프론,1033.0,18.0,-1.71%,500.0,136086.0,534.0,-41.0,-3.48,-22.94,KOSDAQ
2747,SG&G,1567.0,12.0,-0.76%,500.0,15696.0,534.0,19.0,1.51,11.21,KOSDAQ
2751,파인디지털,5230.0,20.0,+0.38%,500.0,12850.0,534.0,-37.0,39.32,-1.97,KOSDAQ
2752,아이톡시,1362.0,43.0,-3.06%,500.0,406572.0,534.0,7.0,11.07,-3.03,KOSDAQ
2753,인지소프트,16250.0,160.0,-0.98%,500.0,3276.0,534.0,49.0,180.56,6.74,KOSDAQ
2754,고려시멘트,1668.0,29.0,-1.71%,100.0,33079.0,533.0,-126.0,-2.61,-5.47,KOSDAQ
2755,하이즈항공,2830.0,5.0,-0.18%,500.0,9084.0,529.0,-84.0,-7.53,-8.52,KOSDAQ
2759,우리이앤엘,1027.0,1.0,+0.10%,500.0,75479.0,529.0,27.0,-9.97,4.57,KOSDAQ
2760,오디텍,4495.0,40.0,-0.88%,500.0,15122.0,528.0,-34.0,-37.77,-2.89,KOSDAQ
2761,오공,3115.0,20.0,-0.64%,500.0,23450.0,528.0,86.0,6.73,5.54,KOSDAQ
2762,아이윈,1260.0,4.0,+0.32%,500.0,112159.0,528.0,23.0,-15.37,-2.36,KOSDAQ
2763,블루콤,3080.0,40.0,-1.28%,500.0,41792.0,527.0,-13.0,-32.08,-0.15,KOSDAQ
2767,지니틱스,1471.0,24.0,-1.61%,100.0,207814.0,526.0,-52.0,-4.13,-24.4,KOSDAQ
2768,한국테크놀로지,334.0,0.0,0.00%,500.0,0.0,525.0,-144.0,-4.17,-6.62,KOSDAQ
2769,아이즈비전,2720.0,15.0,-0.55%,500.0,63641.0,524.0,63.0,8.75,-2.18,KOSDAQ
2770,KB오토시스,4545.0,55.0,-1.20%,500.0,32398.0,523.0,24.0,-84.17,0.6,KOSDAQ
2771,원풍,4355.0,55.0,+1.28%,500.0,85340.0,523.0,78.0,11.14,9.08,KOSDAQ
2776,상신전자,3660.0,30.0,-0.81%,500.0,76179.0,521.0,8.0,9.79,1.6,KOSDAQ
2777,TPC,3320.0,25.0,-0.75%,500.0,148437.0,521.0,9.0,-9.57,0.26,KOSDAQ
2778,넥스턴바이오,5530.0,60.0,+1.10%,2500.0,76330.0,520.0,-34.0,1.77,-2.76,KOSDAQ
2779,네오리진,496.0,102.0,+25.89%,100.0,35077751.0,518.0,-24.0,-16.53,-4.82,KOSDAQ
2784,파버나인,3610.0,55.0,-1.50%,500.0,53959.0,516.0,112.0,26.54,5.22,KOSDAQ
2785,비비씨,9270.0,180.0,-1.90%,500.0,5047.0,515.0,19.0,34.85,1.18,KOSDAQ
2786,이루온,1888.0,12.0,-0.63%,500.0,64262.0,515.0,9.0,30.45,2.7,KOSDAQ
2787,키네마스터,3680.0,125.0,-3.29%,500.0,67673.0,515.0,-164.0,-22.86,-71.95,KOSDAQ
2788,서연탑메탈,4415.0,195.0,+4.62%,500.0,695805.0,514.0,28.0,6.66,1.99,KOSDAQ
2792,쎄니트,1517.0,0.0,0.00%,500.0,10659.0,513.0,100.0,11.15,5.05,KOSDAQ
2793,스페코,3485.0,30.0,+0.87%,500.0,135841.0,511.0,-38.0,28.33,0.67,KOSDAQ
2794,엔에이치스팩20호,10000.0,0.0,0.00%,500.0,0.0,510.0,-1.0,45.66,1.29,KOSDAQ
2795,한국큐빅,3070.0,5.0,-0.16%,500.0,31269.0,502.0,91.0,6.87,4.41,KOSDAQ
2796,재영솔루텍,601.0,1.0,+0.17%,500.0,158139.0,502.0,54.0,31.63,-5.72,KOSDAQ
2800,디와이디,958.0,26.0,-2.64%,500.0,445232.0,501.0,5.0,-8.87,3.24,KOSDAQ
2801,빅텐츠,15890.0,760.0,-4.56%,500.0,12024.0,500.0,17.0,29.65,5.89,KOSDAQ
2802,삼일기업공사,4025.0,120.0,-2.90%,500.0,48013.0,499.0,22.0,11.34,3.39,KOSDAQ
2803,KH 건설,319.0,0.0,0.00%,100.0,0.0,498.0,20.0,-7.42,-37.6,KOSDAQ
2804,픽셀플러스,6100.0,70.0,+1.16%,500.0,12037.0,498.0,29.0,-15.6,0.26,KOSDAQ
2808,신진에스엠,2840.0,15.0,+0.53%,500.0,50119.0,497.0,67.0,14.79,4.02,KOSDAQ
2809,아이앤씨,2780.0,55.0,-1.94%,500.0,86688.0,497.0,24.0,20.75,1.58,KOSDAQ
2810,디지캡,5160.0,270.0,-4.97%,500.0,164833.0,494.0,7.0,103.2,1.36,KOSDAQ
2811,씨큐브,4870.0,15.0,-0.31%,500.0,13501.0,494.0,65.0,24.11,6.33,KOSDAQ
2812,아이스크림에듀,3835.0,10.0,-0.26%,500.0,39373.0,493.0,21.0,-6.51,0.9,KOSDAQ
2816,푸드웰,4930.0,35.0,-0.70%,500.0,11008.0,493.0,61.0,12.02,2.71,KOSDAQ
2817,비스토스,2140.0,40.0,-1.83%,100.0,193329.0,492.0,9.0,-428.0,-29.75,KOSDAQ
2818,KBI메탈,1449.0,34.0,-2.29%,500.0,131468.0,492.0,54.0,-30.83,1.03,KOSDAQ
2819,케이디켐,12180.0,20.0,-0.16%,500.0,3437.0,491.0,57.0,6.71,7.09,KOSDAQ
2820,현대에이치티,5690.0,20.0,-0.35%,500.0,6024.0,491.0,13.0,-20.54,1.72,KOSDAQ
2824,피델릭스,1478.0,77.0,+5.50%,500.0,5950834.0,490.0,63.0,-492.67,14.96,KOSDAQ
2825,케이씨티,2855.0,15.0,-0.52%,500.0,35217.0,490.0,11.0,45.32,1.22,KOSDAQ
2826,피씨디렉트,6380.0,20.0,+0.31%,500.0,24878.0,489.0,8.0,277.39,-4.46,KOSDAQ
2827,와이제이엠게임즈,850.0,10.0,-1.16%,100.0,75327.0,488.0,-24.0,18.89,6.35,KOSDAQ
2828,국영지앤엠,1397.0,2.0,-0.14%,500.0,42558.0,487.0,21.0,24.51,2.81,KOSDAQ
2832,핀텔,4280.0,105.0,-2.39%,500.0,32696.0,486.0,-37.0,-24.32,-20.09,KOSDAQ
2833,대유에이피,3745.0,155.0,-3.97%,500.0,88163.0,484.0,223.0,4.81,10.58,KOSDAQ
2834,상지카일룸,459.0,5.0,-1.08%,500.0,356445.0,484.0,11.0,4.54,-6.86,KOSDAQ
2835,알로이스,1397.0,14.0,-0.99%,100.0,28006.0,484.0,43.0,12.15,14.71,KOSDAQ
2836,네오티스,3465.0,45.0,+1.32%,500.0,22508.0,483.0,117.0,-7.57,4.65,KOSDAQ
2840,동일기연,12660.0,20.0,+0.16%,500.0,23968.0,482.0,11.0,18.14,1.58,KOSDAQ
2841,에쎈테크,667.0,7.0,-1.04%,500.0,37902.0,480.0,20.0,-5.75,0.44,KOSDAQ
2842,마니커에프앤지,3005.0,40.0,-1.31%,500.0,91886.0,479.0,-17.0,35.77,-0.25,KOSDAQ
2843,팬스타엔터프라이즈,720.0,0.0,0.00%,500.0,241504.0,478.0,19.0,-65.45,0.62,KOSDAQ
2844,대신정보통신,1240.0,23.0,-1.82%,500.0,289029.0,477.0,42.0,8.1,-0.06,KOSDAQ
2848,솔트웨어,1388.0,0.0,0.00%,100.0,438196.0,476.0,-6.0,37.51,-19.38,KOSDAQ
2849,네이블,7270.0,10.0,+0.14%,500.0,7186.0,475.0,34.0,16.37,15.58,KOSDAQ
2850,코이즈,1549.0,6.0,-0.39%,500.0,80351.0,474.0,-72.0,-7.17,-26.83,KOSDAQ
2851,투비소프트,603.0,3.0,+0.50%,500.0,136725.0,473.0,-38.0,-3.3,-16.74,KOSDAQ
2852,휴림네트웍스,434.0,6.0,-1.36%,200.0,125535.0,472.0,-160.0,-2.0,-25.93,KOSDAQ
